------------------------Comparison of masks---------------------

	Filename: 	      IoU score:         Dice Score:
('rgb_00_00_000_00.png', 0.8791913214990138, 0.9357124114405668)
('rgb_00_00_000_01.png', 0.8751733703190014, 0.9334319526627219)
('rgb_00_00_000_02.png', 0.878080985915493, 0.9350831966252636)
('rgb_00_00_000_03.png', 0.9005644811115936, 0.9476810600868174)
('rgb_00_00_000_04.png', 0.8884331419196062, 0.9409209383145091)
('rgb_00_00_000_05.png', 0.8919646289888504, 0.9428977850030481)
('rgb_00_00_001_00.png', 0.8900071890726097, 0.9418029669075694)
('rgb_00_00_001_01.png', 0.8799463447350772, 0.9361398501605422)
('rgb_00_00_001_02.png', 0.8873052701358966, 0.9402880224798033)
('rgb_00_00_001_03.png', 0.892890698402756, 0.9434149569821311)
('rgb_00_00_001_04.png', 0.8458216916433833, 0.916471721480666)
('rgb_00_00_001_05.png', 0.8392539964476021, 0.9126026074360213)
('rgb_00_00_002_00.png', 0.7727090836334534, 0.871783295711061)
('rgb_00_00_002_01.png', 0.7487101089241353, 0.8562998579390231)
('rgb_00_00_002_02.png', 0.7608496612342062, 0.8641846921797005)
('rgb_00_00_002_03.png', 0.736150680595125, 0.8480262558118333)
('rgb_00_00_002_04.png', 0.7155549661848561, 0.8341964906856304)
('rgb_00_00_002_05.png', 0.7468401486988847, 0.8550755479889338)
('rgb_00_00_003_00.png', 0.7452275183095209, 0.8540176114474408)
('rgb_00_00_003_01.png', 0.7587878787878788, 0.8628532046864231)
('rgb_00_00_003_02.png', 0.7873948555406558, 0.8810530623380166)
('rgb_00_00_003_03.png', 0.7872231860393918, 0.8809455832809913)
('rgb_00_00_003_04.png', 0.7744107744107744, 0.872865275142315)
('rgb_00_00_003_05.png', 0.7897849462365591, 0.8825473115049565)
('rgb_00_00_004_00.png', 0.807414948672266, 0.893447239954938)
('rgb_00_00_004_01.png', 0.8275008253549027, 0.905609249390299)
('rgb_00_00_004_02.png', 0.8608383847007598, 0.9252156358964948)
('rgb_00_00_004_03.png', 0.8268787791534696, 0.9052366129477126)
('rgb_00_00_004_04.png', 0.8053968472499484, 0.8922103176116216)
('rgb_00_00_004_05.png', 0.8115951879290424, 0.8960006002851354)
('rgb_00_00_005_00.png', 0.8259162303664922, 0.9046594982078853)
('rgb_00_00_005_01.png', 0.8504836759371222, 0.9192014898552618)
('rgb_00_00_005_02.png', 0.8943527367506516, 0.944230416437351)
('rgb_00_00_005_03.png', 0.9100091334013861, 0.9528845883378808)
('rgb_00_00_005_04.png', 0.8790455576169862, 0.9356298510737501)
('rgb_00_00_005_05.png', 0.8803496081977095, 0.9363680076935407)
('rgb_00_00_006_00.png', 0.8874674247808576, 0.9403790636375047)
('rgb_00_00_006_01.png', 0.9049061453026757, 0.9500795065773623)
('rgb_00_00_006_02.png', 0.9256198347107438, 0.9613733905579399)
('rgb_00_00_006_03.png', 0.927398210980876, 0.9623317129768549)
('rgb_00_00_006_04.png', 0.9162879607588545, 0.9563155220116316)
('rgb_00_00_006_05.png', 0.9147900831142999, 0.9554990817859726)
('rgb_00_00_007_00.png', 0.9303201506591338, 0.9639024390243902)
('rgb_00_00_007_01.png', 0.9285691093866684, 0.9629617158826896)
('rgb_00_00_007_02.png', 0.9250807635829662, 0.9610825489328594)
('rgb_00_00_007_03.png', 0.9122163588390502, 0.9540932485201385)
('rgb_00_00_007_04.png', 0.9269039127905506, 0.9620655255696734)
('rgb_00_00_007_05.png', 0.9449639536098632, 0.9717033077718538)
('rgb_00_00_008_00.png', 0.9345770042468929, 0.9661822736394122)
('rgb_00_00_008_01.png', 0.9351939796887557, 0.9665118737493865)
('rgb_00_00_008_02.png', 0.9401013315467717, 0.9691260103380923)
('rgb_00_00_008_03.png', 0.944945102514659, 0.9716933411569512)
('rgb_00_00_008_04.png', 0.9351116696178672, 0.9664679142806542)
('rgb_00_00_008_05.png', 0.927502898743561, 0.9623880714764703)
('rgb_00_00_009_00.png', 0.9276709053363765, 0.9624785047782821)
('rgb_00_00_009_01.png', 0.9200241116958017, 0.9583464146012405)
('rgb_00_00_009_02.png', 0.9263359686143969, 0.961759509978631)
('rgb_00_00_009_03.png', 0.9286780864371443, 0.9630203121690416)
('rgb_00_00_009_04.png', 0.9186593986657648, 0.9576055023675388)
('rgb_00_00_009_05.png', 0.9300017319708496, 0.9637314998895515)
('rgb_00_01_000_00.png', 0.9267379679144385, 0.9619761310019428)
('rgb_00_01_000_01.png', 0.945845004668534, 0.972168905950096)
('rgb_00_01_000_02.png', 0.9571303587051618, 0.978095663835494)
('rgb_00_01_000_03.png', 0.9510803098247045, 0.9749268700376097)
('rgb_00_01_000_04.png', 0.9593402378212504, 0.9792482380579484)
('rgb_00_01_000_05.png', 0.949942682460833, 0.9743288261806781)
('rgb_00_01_001_00.png', 0.9577769758210033, 0.9784331797235023)
('rgb_00_01_001_01.png', 0.9427631578947369, 0.9705384354893328)
('rgb_00_01_001_02.png', 0.953030303030303, 0.9759503491078355)
('rgb_00_01_001_03.png', 0.9442499326690008, 0.9713256683751212)
('rgb_00_01_001_04.png', 0.9428294573643411, 0.9705735660847881)
('rgb_00_01_001_05.png', 0.9274403214370125, 0.9623543838136113)
('rgb_00_01_002_00.png', 0.9302912176106397, 0.9638869090045141)
('rgb_00_01_002_01.png', 0.9342164346654692, 0.9659895531050493)
('rgb_00_01_002_02.png', 0.940029051670471, 0.9690876029521874)
('rgb_00_01_002_03.png', 0.8395680075129128, 0.9127882242831618)
('rgb_00_01_002_04.png', 0.7971753057658707, 0.8871425099246536)
('rgb_00_01_002_05.png', 0.7891316371681416, 0.8821392688770384)
('rgb_00_01_003_00.png', 0.7839759365600218, 0.8789086450030656)
('rgb_00_01_003_01.png', 0.816059875681847, 0.898714724783459)
('rgb_00_01_003_02.png', 0.7752457068797927, 0.8733953884528807)
('rgb_00_01_003_03.png', 0.7645138957570963, 0.8665433551930946)
('rgb_00_01_003_04.png', 0.7620128641695043, 0.8649345071934722)
('rgb_00_01_003_05.png', 0.7629715924365983, 0.865551771463427)
('rgb_00_01_004_00.png', 0.78819666880205, 0.8815547893063455)
('rgb_00_01_004_01.png', 0.8002776064157927, 0.8890602244495845)
('rgb_00_01_004_02.png', 0.787321063394683, 0.8810068649885584)
('rgb_00_01_004_03.png', 0.7797938742923501, 0.8762743658755403)
('rgb_00_01_004_04.png', 0.7940862130388315, 0.8852263701350278)
('rgb_00_01_004_05.png', 0.8123128986073148, 0.8964378052283827)
('rgb_00_01_005_00.png', 0.8164301979330881, 0.8989392478302797)
('rgb_00_01_005_01.png', 0.852436323366556, 0.920340756239725)
('rgb_00_01_005_02.png', 0.8589436080632814, 0.9241201339702411)
('rgb_00_01_005_03.png', 0.8672897196261682, 0.928928928928929)
('rgb_00_01_005_04.png', 0.871034515958215, 0.931072632310186)
('rgb_00_01_005_05.png', 0.8753261539921249, 0.9335188464457375)
('rgb_00_01_006_00.png', 0.8672558589456096, 0.9289095062048178)
('rgb_00_01_006_01.png', 0.8788979591836734, 0.9355462385679838)
('rgb_00_01_006_02.png', 0.8887843078197357, 0.9411178440440121)
('rgb_00_01_006_03.png', 0.8869841958699505, 0.9401077102938076)
('rgb_00_01_006_04.png', 0.8917313371334387, 0.9427674211758726)
('rgb_00_01_006_05.png', 0.9131654554672977, 0.9546121093266904)
('rgb_00_01_007_00.png', 0.9293016420675995, 0.9633554668742031)
('rgb_00_01_007_01.png', 0.9375687091361453, 0.9677785409263296)
('rgb_00_01_007_02.png', 0.9523649781952365, 0.9756013745704467)
('rgb_00_01_007_03.png', 0.9526492287055668, 0.9757504980421791)
('rgb_00_01_007_04.png', 0.9510738052026618, 0.9749234525793574)
('rgb_00_01_007_05.png', 0.948833618797192, 0.9737451259515999)
('rgb_00_01_008_00.png', 0.9586185229236328, 0.9788721098100324)
('rgb_00_01_008_01.png', 0.9583324564910878, 0.9787229469793032)
('rgb_00_01_008_02.png', 0.9567538170245337, 0.97789901693345)
('rgb_00_01_008_03.png', 0.9586286564592552, 0.9788773929124807)
('rgb_00_01_008_04.png', 0.9559875056450399, 0.9774985810349306)
('rgb_00_01_008_05.png', 0.9616827438370846, 0.9804671492965442)
('rgb_00_01_009_00.png', 0.9536192855520587, 0.9762590824164418)
('rgb_00_01_009_01.png', 0.9573624194348042, 0.9782168186423505)
('rgb_00_01_009_02.png', 0.9622018723802013, 0.9807368812802382)
('rgb_00_01_009_03.png', 0.9612202463175956, 0.9802267217283639)
('rgb_00_01_009_04.png', 0.9646825063666639, 0.9820238163067632)
('rgb_00_01_009_05.png', 0.9781367403127585, 0.9889475488515598)
('rgb_00_02_000_00.png', 0.8988458927359131, 0.9467286378262424)
('rgb_00_02_000_01.png', 0.9175757575757576, 0.9570164348925411)
('rgb_00_02_000_02.png', 0.94, 0.9690721649484536)
('rgb_00_02_000_03.png', 0.938877755511022, 0.9684754521963824)
('rgb_00_02_000_04.png', 0.9387755102040817, 0.968421052631579)
('rgb_00_02_000_05.png', 0.9132856006364359, 0.9546777546777547)
('rgb_00_02_001_00.png', 0.9557312252964427, 0.9773645917542442)
('rgb_00_02_001_01.png', 0.9497326203208556, 0.9742183214481623)
('rgb_00_02_001_02.png', 0.9579266240323123, 0.9785112600997078)
('rgb_00_02_001_03.png', 0.9586419753086419, 0.978884336589978)
('rgb_00_02_001_04.png', 0.9459943690811364, 0.9722477969222675)
('rgb_00_02_001_05.png', 0.9102824858757063, 0.953034425647699)
('rgb_00_02_002_00.png', 0.8426538384445781, 0.9146089415859894)
('rgb_00_02_002_01.png', 0.8279916556040204, 0.9059031019815333)
('rgb_00_02_002_02.png', 0.843587842846553, 0.9151588258946521)
('rgb_00_02_002_03.png', 0.8013410260408546, 0.8897160664819944)
('rgb_00_02_002_04.png', 0.7614159757862877, 0.8645498692566306)
('rgb_00_02_002_05.png', 0.763164525069287, 0.8656759074021149)
('rgb_00_02_003_00.png', 0.7646638905413444, 0.8666396979503775)
('rgb_00_02_003_01.png', 0.7706894661843692, 0.8704964714621766)
('rgb_00_02_003_02.png', 0.7906559797511074, 0.8830908769656635)
('rgb_00_02_003_03.png', 0.7795781399808246, 0.8761381391088843)
('rgb_00_02_003_04.png', 0.7907848915081703, 0.8831712789827973)
('rgb_00_02_003_05.png', 0.7853799676623267, 0.8797902764537655)
('rgb_00_02_004_00.png', 0.7936105476673428, 0.8849307322589766)
('rgb_00_02_004_01.png', 0.814115462002786, 0.8975343400733726)
('rgb_00_02_004_02.png', 0.8319327731092437, 0.908256880733945)
('rgb_00_02_004_03.png', 0.8383106676689674, 0.9120446096654276)
('rgb_00_02_004_04.png', 0.8415331807780321, 0.9139484311898105)
('rgb_00_02_004_05.png', 0.8594731010710329, 0.9244264954152736)
('rgb_00_02_005_00.png', 0.8651033339255049, 0.9276733553467107)
('rgb_00_02_005_01.png', 0.8826612903225807, 0.9376740201327908)
('rgb_00_02_005_02.png', 0.8614564831261101, 0.9255725190839694)
('rgb_00_02_005_03.png', 0.8899026453947704, 0.9417444306596904)
('rgb_00_02_005_04.png', 0.8963123644251627, 0.9453214367421643)
('rgb_00_02_005_05.png', 0.9045586007436992, 0.9498879166967966)
('rgb_00_02_006_00.png', 0.9149542128554529, 0.9555886054227205)
('rgb_00_02_006_01.png', 0.9209579824821225, 0.9588528128992466)
('rgb_00_02_006_02.png', 0.9385477063858321, 0.9682998290876537)
('rgb_00_02_006_03.png', 0.9527959331880901, 0.9758274451468948)
('rgb_00_02_006_04.png', 0.9550514890064014, 0.9770090397893089)
('rgb_00_02_006_05.png', 0.9558053691275168, 0.9774033594701714)
('rgb_00_02_007_00.png', 0.9589261055268313, 0.9790324431548059)
('rgb_00_02_007_01.png', 0.9568178977627797, 0.9779324881039824)
('rgb_00_02_007_02.png', 0.9658622379840267, 0.9826347129740988)
('rgb_00_02_007_03.png', 0.9706390328151986, 0.9851007887817704)
('rgb_00_02_007_04.png', 0.9680254808523246, 0.9837529953454527)
('rgb_00_02_007_05.png', 0.9713592685884878, 0.9854715820358715)
('rgb_00_02_008_00.png', 0.9703881190804494, 0.9849715491923642)
('rgb_00_02_008_01.png', 0.9683369330453564, 0.9839137972655649)
('rgb_00_02_008_02.png', 0.9788585209003215, 0.9893163261160987)
('rgb_00_02_008_03.png', 0.9813301565437522, 0.9905771163909323)
('rgb_00_02_008_04.png', 0.9791563099211704, 0.9894683962179521)
('rgb_00_02_008_05.png', 0.9623171915263881, 0.9807967801350707)
('rgb_00_02_009_00.png', 0.9642348953586902, 0.9817918392928364)
('rgb_00_02_009_01.png', 0.9776716922983957, 0.9887098006263846)
('rgb_00_02_009_02.png', 0.9747810474088897, 0.9872294943157369)
('rgb_00_02_009_03.png', 0.9721545156391572, 0.9858806781415814)
('rgb_00_02_009_04.png', 0.9585251745135898, 0.9788234401956509)
('rgb_00_02_009_05.png', 0.9573929291439248, 0.978232745085725)
('rgb_00_03_000_00.png', 0.9798050139275766, 0.9897995075624341)
('rgb_00_03_000_01.png', 0.9804639804639804, 0.9901356350184957)
('rgb_00_03_000_02.png', 0.9566666666666667, 0.9778534923339012)
('rgb_00_03_000_03.png', 0.9613003095975232, 0.9802683504340963)
('rgb_00_03_000_04.png', 0.9750705550329257, 0.9873779471302692)
('rgb_00_03_000_05.png', 0.9412013536379019, 0.9697101765090433)
('rgb_00_03_001_00.png', 0.9145098039215687, 0.9553461696026219)
('rgb_00_03_001_01.png', 0.9109281437125748, 0.9533881707794751)
('rgb_00_03_001_02.png', 0.8992408557625949, 0.9469476744186046)
('rgb_00_03_001_03.png', 0.8825654923215899, 0.9376199616122841)
('rgb_00_03_001_04.png', 0.847457627118644, 0.9174311926605505)
('rgb_00_03_001_05.png', 0.8251445086705202, 0.9041963578780681)
('rgb_00_03_002_00.png', 0.8229238160603981, 0.9028614457831325)
('rgb_00_03_002_01.png', 0.8219360568383659, 0.9022666341701194)
('rgb_00_03_002_02.png', 0.8342626417996539, 0.9096436058700209)
('rgb_00_03_002_03.png', 0.8079188481675392, 0.8937556561085973)
('rgb_00_03_002_04.png', 0.7750038290703017, 0.8732418672879455)
('rgb_00_03_002_05.png', 0.7981757637179673, 0.8877616747181964)
('rgb_00_03_003_00.png', 0.8159910851093467, 0.8986730075937716)
('rgb_00_03_003_01.png', 0.8427196921103272, 0.9146477304372042)
('rgb_00_03_003_02.png', 0.8187048736462094, 0.900316357546058)
('rgb_00_03_003_03.png', 0.8101073636265047, 0.8950931639805884)
