--------------------------------Comparison of labels---------------------------------
	Filename: 	      IoU per leaf score:         IoU score:			Dice per leaf score:				Dice score:
('label_00_00_000_00.png', [0.85125303152789, 0.8069815195071869, 0, 0, 0, 0, 0, 0], 0.8291172755175384, [0.9196506550218341, 0.8931818181818182, 0, 0, 0, 0, 0, 0], 0.9064162366018261)
('label_00_00_000_01.png', [0.8419452887537994, 0.8203883495145631, 0, 0, 0, 0, 0, 0], 0.8311668191341812, [0.9141914191419142, 0.9013333333333333, 0, 0, 0, 0, 0, 0], 0.9077623762376237)
('label_00_00_000_02.png', [0.839426523297491, 0.8349056603773585, 0, 0, 0, 0, 0, 0], 0.8371660918374247, [0.9127045985970382, 0.910025706940874, 0, 0, 0, 0, 0, 0], 0.9113651527689561)
('label_00_00_000_03.png', [0.860252808988764, 0.8348794063079777, 0, 0, 0, 0, 0, 0], 0.8475661076483709, [0.9248773121932805, 0.910010111223458, 0, 0, 0, 0, 0, 0], 0.9174437117083692)
('label_00_00_000_04.png', [0.8707070707070707, 0.8136915077989602, 0, 0, 0, 0, 0, 0], 0.8421992892530155, [0.9308855291576674, 0.8972766364070712, 0, 0, 0, 0, 0, 0], 0.9140810827823693)
('label_00_00_000_05.png', [0.8604060913705583, 0.8177458033573142, 0, 0, 0, 0, 0, 0], 0.8390759473639362, [0.9249658935879945, 0.899736147757256, 0, 0, 0, 0, 0, 0], 0.9123510206726253)
('label_00_00_001_00.png', [0.863080684596577, 0.7379718726868986, 0, 0, 0, 0, 0, 0], 0.8005262786417378, [0.926509186351706, 0.8492333901192505, 0, 0, 0, 0, 0, 0], 0.8878712882354782)
('label_00_00_001_01.png', [0.8174465626805315, 0.6800791556728232, 0, 0, 0, 0, 0, 0], 0.7487628591766773, [0.8995549904640814, 0.8095798979191206, 0, 0, 0, 0, 0, 0], 0.8545674441916009)
('label_00_00_001_02.png', [0.8483997754070747, 0.7377838953888507, 0, 0, 0, 0, 0, 0], 0.7930918353979627, [0.9179829890643986, 0.8491089108910891, 0, 0, 0, 0, 0, 0], 0.8835459499777438)
('label_00_00_001_03.png', [0.809297411516112, 0.723725613593455, 0, 0, 0, 0, 0, 0], 0.7665115125547834, [0.8945985401459854, 0.8397225264695144, 0, 0, 0, 0, 0, 0], 0.8671605333077499)
('label_00_00_001_04.png', [0.8046676813800101, 0.5253137170056252, 0, 0, 0, 0, 0, 0], 0.6649906991928176, [0.8917627213944335, 0.6887943262411348, 0, 0, 0, 0, 0, 0], 0.7902785238177841)
('label_00_00_001_05.png', [0.8064197530864198, 0.0008, 0, 0, 0, 0, 0, 0], 0.4036098765432099, [0.8928376161837069, 0.0015987210231814548, 0, 0, 0, 0, 0, 0], 0.4472181686034442)
('label_00_00_002_00.png', [0.7227231740306582, 0.37496087636932707, 0, 0, 0, 0, 0, 0], 0.5488420251999926, [0.839047369798482, 0.5454131572956977, 0, 0, 0, 0, 0, 0], 0.6922302635470898)
('label_00_00_002_01.png', [0.6857021996615905, 0.36094316807738813, 0, 0, 0, 0, 0, 0], 0.5233226838694893, [0.8135508155583437, 0.5304309195912927, 0, 0, 0, 0, 0, 0], 0.6719908675748183)
('label_00_00_002_02.png', [0.6618209640397857, 0.391740054661403, 0, 0, 0, 0, 0, 0], 0.5267805093505944, [0.7965009208103131, 0.562950032729653, 0, 0, 0, 0, 0, 0], 0.6797254767699831)
('label_00_00_002_03.png', [0.7537012113055181, 0, 0.022181146025878003, 0, 0, 0, 0, 0], 0.38794117866569805, [0.8595548733691482, 0, 0.0433996383363472, 0, 0, 0, 0, 0], 0.45147725585274767)
('label_00_00_002_04.png', [0.6698076168040832, 0.017033356990773598, 0.3730847803881512, 0, 0, 0, 0, 0], 0.3533085847276693, [0.8022572301904538, 0.03349616189811584, 0.5434257020643481, 0, 0, 0, 0, 0], 0.4597263647176393)
('label_00_00_002_05.png', [0.6842700867597133, 0.3368013549479797, 0.0029420417769932335, 0, 0, 0, 0, 0], 0.3413378278282288, [0.812541993281075, 0.5038914027149322, 0.005866823115283074, 0, 0, 0, 0, 0], 0.44076673970376334)
('label_00_00_003_00.png', [0.6883067577828398, 0.3226784881007933, 0.000827357970215113, 0, 0, 0, 0, 0], 0.33727086795128275, [0.8153811558353946, 0.4879167401658141, 0.0016533480297602646, 0, 0, 0, 0, 0], 0.43498374801032297)
('label_00_00_003_01.png', [0.6968534151957022, 0.3178147268408551, 0, 0, 0, 0, 0, 0], 0.5073340710182787, [0.8213478064224333, 0.4823359769286229, 0, 0, 0, 0, 0, 0], 0.6518418916755281)
('label_00_00_003_02.png', [0.7267396403440187, 0.3242539081004263, 0, 0, 0, 0, 0, 0], 0.5254967742222225, [0.8417477926194249, 0.48971561438025396, 0, 0, 0, 0, 0, 0], 0.6657317034998395)
('label_00_00_003_03.png', [0.7135095979717494, 0.2953744036506949, 0, 0, 0, 0, 0, 0], 0.5044420008112221, [0.8328049038258296, 0.45604483586869493, 0, 0, 0, 0, 0, 0], 0.6444248698472623)
('label_00_00_003_04.png', [0.6833950825193668, 0.26230107920248763, 0, 0, 0, 0, 0, 0], 0.4728480808609272, [0.8119247699079631, 0.41559194319663817, 0, 0, 0, 0, 0, 0], 0.6137583565523006)
('label_00_00_003_05.png', [0.6776532630191167, 0.2610619469026549, 0, 0, 0, 0, 0, 0], 0.46935760496088574, [0.8078585461689587, 0.41403508771929826, 0, 0, 0, 0, 0, 0], 0.6109468169441284)
('label_00_00_004_00.png', [0.6775483011325782, 0.27172624089446046, 0, 0, 0, 0, 0, 0], 0.4746372710135194, [0.8077839555202542, 0.42733448781137606, 0, 0, 0, 0, 0, 0], 0.6175592216658151)
('label_00_00_004_01.png', [0.6800791556728232, 0.26236704372784064, 0, 0, 0, 0, 0, 0], 0.47122309970033194, [0.8095798979191206, 0.415674735856627, 0, 0, 0, 0, 0, 0], 0.6126273168878738)
('label_00_00_004_02.png', [0.7194374323837, 0.2538896746817539, 0, 0, 0, 0, 0, 0], 0.48666355353272694, [0.8368288590604027, 0.40496333897349124, 0, 0, 0, 0, 0, 0], 0.620896099016947)
('label_00_00_004_03.png', [0.6379480434067741, 0.2236024844720497, 0, 0, 0, 0, 0, 0], 0.4307752639394119, [0.7789600481830957, 0.36548223350253806, 0, 0, 0, 0, 0, 0], 0.5722211408428168)
('label_00_00_004_04.png', [0.5887002341920374, 0.202704606282575, 0, 0, 0, 0, 0, 0], 0.39570242023730623, [0.7411092684724525, 0.33708128367299134, 0, 0, 0, 0, 0, 0], 0.5390952760727219)
('label_00_00_004_05.png', [0.5530663679641556, 0.20198497854077252, 0, 0, 0, 0, 0, 0], 0.3775256732524641, [0.71222502704652, 0.33608569515733094, 0, 0, 0, 0, 0, 0], 0.5241553611019255)
('label_00_00_005_00.png', [0.557909604519774, 0.19629339598016185, 0, 0, 0, 0, 0, 0], 0.3771015002499679, [0.7162284678150499, 0.3281693214051931, 0, 0, 0, 0, 0, 0], 0.5221988946101215)
('label_00_00_005_01.png', [0.5732758620689655, 0.20096076861489193, 0, 0, 0, 0, 0, 0], 0.38711831534192875, [0.7287671232876712, 0.33466666666666667, 0, 0, 0, 0, 0, 0], 0.5317168949771689)
('label_00_00_005_02.png', [0.163787587971849, 0, 0, 0, 0, 0, 0, 0], 0.163787587971849, [0.28147333699835075, 0, 0, 0, 0, 0, 0, 0], 0.28147333699835075)
('label_00_00_005_03.png', [0.1384212821631051, 0, 0, 0, 0, 0, 0, 0], 0.1384212821631051, [0.24318112166717745, 0, 0, 0, 0, 0, 0, 0], 0.24318112166717745)
('label_00_00_005_04.png', [0.11272141706924316, 0, 0, 0, 0, 0, 0, 0], 0.11272141706924316, [0.20260492040520983, 0, 0, 0, 0, 0, 0, 0], 0.20260492040520983)
('label_00_00_005_05.png', [0.08968539677570825, 0, 0, 0, 0, 0, 0, 0], 0.08968539677570825, [0.16460787130135018, 0, 0, 0, 0, 0, 0, 0], 0.16460787130135018)
('label_00_00_006_00.png', [0.33364794714487966, 0.17406949285955245, 0, 0, 0, 0, 0, 0], 0.25385872000221604, [0.5003538570417552, 0.29652332152092714, 0, 0, 0, 0, 0, 0], 0.3984385892813411)
('label_00_00_006_01.png', [0.06593493367024637, 0, 0, 0, 0, 0, 0, 0], 0.06593493367024637, [0.1237128676198237, 0, 0, 0, 0, 0, 0, 0], 0.1237128676198237)
('label_00_00_006_02.png', [0.03500507319901435, 0, 0, 0, 0, 0, 0, 0], 0.03500507319901435, [0.06764232196624886, 0, 0, 0, 0, 0, 0, 0], 0.06764232196624886)
('label_00_00_006_03.png', [0.032619571743045826, 0, 0, 0, 0, 0, 0, 0], 0.032619571743045826, [0.0631782945736434, 0, 0, 0, 0, 0, 0, 0], 0.0631782945736434)
('label_00_00_006_04.png', [0.016385424309122036, 0.4045397225725095, 0, 0, 0, 0, 0, 0], 0.21046257344081576, [0.03224254090471607, 0.5760459687556114, 0, 0, 0, 0, 0, 0], 0.3041442548301638)
('label_00_00_006_05.png', [0, 0, 0, 0, 0, 0, 0, 0], 0.0, [0, 0, 0, 0, 0, 0, 0, 0], 0.0)
('label_00_00_007_00.png', [0, 0.1473496835443038, 0, 0, 0, 0, 0, 0], 0.1473496835443038, [0, 0.256852266850543, 0, 0, 0, 0, 0, 0], 0.256852266850543)
('label_00_00_007_01.png', [0, 0.14064671546372648, 0, 0, 0, 0, 0, 0], 0.14064671546372648, [0, 0.2466087239054504, 0, 0, 0, 0, 0, 0], 0.2466087239054504)
('label_00_00_007_02.png', [0.026984511132623425, 0.15155440414507773, 0.8305922944220816, 0.9175954304820284, 0, 0, 0, 0], 0.4816816600454528, [0.05255096029221162, 0.26321709786276715, 0.9074574354463781, 0.9570271350212504, 0, 0, 0, 0], 0.5450631571556518)
('label_00_00_007_03.png', [0.021085340139829097, 0.179491643454039, 0.8778092952214707, 0.9128240711537249, 0, 0, 0, 0], 0.4978025874922659, [0.04129985871100967, 0.3043542435424354, 0.9349291192191495, 0.9544255375280306, 0, 0, 0, 0], 0.5587521897501563)
('label_00_00_007_04.png', [0, 0.12728044123886295, 0, 0, 0, 0, 0, 0], 0.12728044123886295, [0, 0.22581859239744073, 0, 0, 0, 0, 0, 0], 0.22581859239744073)
('label_00_00_007_05.png', [0, 0.126038062283737, 0, 0, 0, 0, 0, 0], 0.126038062283737, [0, 0.2238611047092264, 0, 0, 0, 0, 0, 0], 0.2238611047092264)
('label_00_00_008_00.png', [0, 0.11624710026634591, 0, 0, 0, 0, 0, 0], 0.11624710026634591, [0, 0.2082820197044335, 0, 0, 0, 0, 0, 0], 0.2082820197044335)
('label_00_00_008_01.png', [0, 0.019892173266406396, 0.021483476775507524, 0.9090049952747401, 0, 0, 0, 0], 0.3167935484388847, [0, 0.03900838497994896, 0.042063287882685874, 0.9523338048090524, 0, 0, 0, 0], 0.34446849255722906)
('label_00_00_008_02.png', [0, 0.06840161772463513, 0, 0, 0, 0, 0, 0], 0.06840161772463513, [0, 0.12804476629361422, 0, 0, 0, 0, 0, 0], 0.12804476629361422)
('label_00_00_008_03.png', [0, 0.07008115814871682, 0, 0.0004284490145672665, 0, 0, 0, 0], 0.03525480358164204, [0, 0.1309828840832223, 0, 0.0008565310492505353, 0, 0, 0, 0], 0.06591970756623643)
('label_00_00_008_04.png', [0, 0.013058894750497275, 0.8193098759136495, 0.9195821588459625, 0, 0, 0, 0], 0.5839836431700364, [0, 0.025781116612600307, 0.9006820517611884, 0.9581065906538827, 0, 0, 0, 0], 0.6281899196758904)
('label_00_00_008_05.png', [0, 0.059983831851253035, 0.004536921151439299, 0.8600189483657035, 0, 0, 0, 0], 0.3081799004561319, [0, 0.11317876754118365, 0.00903286092508955, 0.9247421367630205, 0, 0, 0, 0], 0.3489845884097646)
('label_00_00_009_00.png', [0, 0.03690390606278457, 0.005916298918578149, 0.8702770033809835, 0, 0, 0, 0], 0.30436573612078205, [0, 0.07118095678299052, 0.011763004387022128, 0.9306396879261679, 0, 0, 0, 0], 0.3378612163653935)
('label_00_00_009_01.png', [0.0005735439803952239, 0.04081306657082385, 0, 0, 0, 0, 0, 0], 0.020693305275609537, [0.0011464304325169358, 0.07842535395004413, 0, 0, 0, 0, 0, 0], 0.039785892191280536)
('label_00_00_009_02.png', [0.0016693716670530953, 0.03376822716807368, 0.00010926573426573427, 0, 0, 0, 0, 0], 0.01184895485646417, [0.0033331790194898385, 0.06533036377134373, 0.00021850759313886157, 0, 0, 0, 0, 0], 0.02296068346132414)
('label_00_00_009_03.png', [0.01458756962249138, 0.030657042934742168, 0, 0, 0, 0, 0, 0], 0.022622306278616774, [0.028755663994423145, 0.05949028950978269, 0, 0, 0, 0, 0, 0], 0.044122976752102916)
('label_00_00_009_04.png', [0.004959233420189964, 0.046677258532843914, 0, 0.2128966718266254, 0, 0, 0, 0], 0.08817772125988643, [0.009869521579123453, 0.08919131117508505, 0, 0.3510549196346668, 0, 0, 0, 0], 0.1500385841296251)
('label_00_00_009_05.png', [0, 0.031295299233795815, 0, 0, 0, 0, 0, 0], 0.031295299233795815, [0, 0.06069124770964584, 0, 0, 0, 0, 0, 0], 0.06069124770964584)
('label_00_01_000_00.png', [0.9093655589123867, 0.8960784313725491, 0, 0, 0, 0, 0, 0], 0.9027219951424679, [0.9525316455696202, 0.9451913133402275, 0, 0, 0, 0, 0, 0], 0.9488614794549239)
('label_00_01_000_01.png', [0.9333333333333333, 0.9308333333333333, 0, 0, 0, 0, 0, 0], 0.9320833333333334, [0.9655172413793104, 0.9641778161415624, 0, 0, 0, 0, 0, 0], 0.9648475287604363)
